run_id,timestamp_utc,experiment,dbms,sf,query_id,threads,iteration,worker_id,success,elapsed_seconds,row_count,error
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,16,True,38.44115864500054,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,1,True,38.466582272994856,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,14,True,38.46099808600411,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,2,True,38.49303368799883,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,11,True,38.499603233001835,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,13,True,38.543879322001885,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,9,True,38.56207320700196,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,5,True,38.562256571000034,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,8,True,38.59428065099928,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,10,True,38.667045866997796,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,4,12,True,38.66672929700144,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,6,True,18.77564011600043,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,4,True,18.811207690996525,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,1,True,19.032571184994595,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,3,True,24.80361008399632,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,12,True,38.11145275900344,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,9,True,38.26372176800214,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,13,True,38.368301846996474,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,15,True,38.40554430799966,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,5,True,38.431522154998675,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,11,True,38.52532859900384,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,10,True,38.5844685750053,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,16,True,38.61793354999827,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,2,True,38.63427952500206,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,14,True,38.67457254300098,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,7,True,38.70092635799665,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,1,16,5,8,True,38.69173094099824,4,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,2,1,1,1,True,0.3368194559952826,446,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,2,1,2,1,True,0.28326406099949963,446,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,2,1,3,1,True,0.2836442120024003,446,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,2,1,4,1,True,0.28143901500152424,446,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,2,1,5,1,True,0.28360719199554296,446,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,2,4,1,4,True,0.542116108998016,446,
0b443bff-e556-4f29-87c8-1ab117d55149,2026-06-13T01:23:35.376600+00:00,speedup_concurrency,postgres,1.0,2,4,1,2,True,0.5502174430002924,446,
